Road No.,LRPName,length,condition,roadName,Traffic,Criticality_scores
Z8713,LRP009b,15.21,2,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,,
Z8713,LRP009d,33.45,2,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,,
Z8713,LRP015b,9.9,2,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,,
Z8716,LRP001b,6.75,2,Jhalokati-Kirtipasha-Swarupkati Road,,
Z8717,LRP003a,12.7,2,Naikati-Bhandaria Road,,
Z8717,LRP005a,25.16,2,Naikati-Bhandaria Road,,
Z8717,LRP006a,18.5,2,Naikati-Bhandaria Road,,
Z8717,LRP006c,21.1,2,Naikati-Bhandaria Road,,
Z8717,LRP008a,22.1,2,Naikati-Bhandaria Road,,
Z8804,LRP015a,12.9,2,Galachipa (Haridebpur)-Bhadura-Shakharia Road,,
Z8804,LRP015c,50.75,2,Galachipa (Haridebpur)-Bhadura-Shakharia Road,,
Z8806,LRPSc,15.25,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP005b,22.1,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP010a,25.05,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP028b,18.5,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP029b,30.6,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP031a,18.25,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP033a,23.25,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP042a,24.1,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP043a,9.05,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP046a,21.45,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP051a,24.65,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP054a,48.9,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP072a,18.4,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP072a,18.21,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8806,LRP080a,43.0,2,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,,
Z8810,LRP008a,49.8,2,Bakerganj-Padrishibpur-Kathaltali-Subidkhali-Barguna Road,,
Z8810,LRP017a,2.2,2,Bakerganj-Padrishibpur-Kathaltali-Subidkhali-Barguna Road,,
Z8810,LRP028a,48.88,2,Bakerganj-Padrishibpur-Kathaltali-Subidkhali-Barguna Road,,
Z8810,LRP031c,10.4,2,Bakerganj-Padrishibpur-Kathaltali-Subidkhali-Barguna Road,,
Z8814,LRP001a,37.67,2,Barguna (Dakhin Ramna Kheya Ghat)-Dewatala-Mathbaria-Baramasua Road,,
Z8814,LRP002b,26.14,2,Barguna (Dakhin Ramna Kheya Ghat)-Dewatala-Mathbaria-Baramasua Road,,
Z8814,LRP013b,33.55,2,Barguna (Dakhin Ramna Kheya Ghat)-Dewatala-Mathbaria-Baramasua Road,,
Z8814,LRP021a,30.51,2,Barguna (Dakhin Ramna Kheya Ghat)-Dewatala-Mathbaria-Baramasua Road,,
Z8814,LRP021d,19.9,2,Barguna (Dakhin Ramna Kheya Ghat)-Dewatala-Mathbaria-Baramasua Road,,
Z8814,LRP029a,27.31,2,Barguna (Dakhin Ramna Kheya Ghat)-Dewatala-Mathbaria-Baramasua Road,,
Z8905,LRP001a,6.78,2,Borhanuddin (Udypur)-Tazumauddin-Manpura-Sikdarhat Road,,
Z8905,LRP003a,42.25,2,Borhanuddin (Udypur)-Tazumauddin-Manpura-Sikdarhat Road,,
Z8909,LRP004c,10.6,2,Charfeshion-Betua Road,,
Z8910,LRP017b,27.0,2,Barisal (Bairagirpool)-Tumchar-Bauphaul Road,,
Z8910,LRP019a,60.1,2,Barisal (Bairagirpool)-Tumchar-Bauphaul Road,,
Z8910,LRP021a,36.3,2,Barisal (Bairagirpool)-Tumchar-Bauphaul Road,,
Z8910,LRP025a,7.0,2,Barisal (Bairagirpool)-Tumchar-Bauphaul Road,,
Z8910,LRP026a,11.3,2,Barisal (Bairagirpool)-Tumchar-Bauphaul Road,,
Z8910,LRP029a,8.5,2,Barisal (Bairagirpool)-Tumchar-Bauphaul Road,,
Z8910,LRP033a,13.0,2,Barisal (Bairagirpool)-Tumchar-Bauphaul Road,,
Z8913,LRPSa,43.0,2,Debirchar-Nazirpur-Lalmohon-Mongolsikder-Tazumuddin Road,,
Z8913,LRP005a,35.0,2,Debirchar-Nazirpur-Lalmohon-Mongolsikder-Tazumuddin Road,,
Z8913,LRP009a,26.0,2,Debirchar-Nazirpur-Lalmohon-Mongolsikder-Tazumuddin Road,,
Z8913,LRP011a,29.3,2,Debirchar-Nazirpur-Lalmohon-Mongolsikder-Tazumuddin Road,,
Z8913,LRP015a,31.0,2,Debirchar-Nazirpur-Lalmohon-Mongolsikder-Tazumuddin Road,,
Z8913,LRP017b,11.0,2,Debirchar-Nazirpur-Lalmohon-Mongolsikder-Tazumuddin Road,,
Z8916,LRPSa,6.0,2,Guingerhat-Charpatar School-Dalikherhat-Daulatkhjan Heli Pad-Daulatkhan Bazar Road,,
Z8916,LRP003a,20.0,2,Guingerhat-Charpatar School-Dalikherhat-Daulatkhjan Heli Pad-Daulatkhan Bazar Road,,
Z8916,LRP007a,3.8,2,Guingerhat-Charpatar School-Dalikherhat-Daulatkhjan Heli Pad-Daulatkhan Bazar Road,,
Z8943,LRP008c,12.0,2,Tajumuddin-Kunjerhat Road,,
Z1001,LRP003a,7.9,3,Ramu-Naikhongchhari Road,,
Z1001,LRP003c,12.4,3,Ramu-Naikhongchhari Road,,
Z1001,LRP003c,11.6,3,Ramu-Naikhongchhari Road,,
Z1001,LRP008a,18.9,3,Ramu-Naikhongchhari Road,,
Z1004,LRP002c,1.0,3,Janatabaza-Gorokghata Road,,
Z1004,LRP003e,2.1,3,Janatabaza-Gorokghata Road,,
Z1004,LRP003f,2.1,3,Janatabaza-Gorokghata Road,,
Z1004,LRP004a,7.0,3,Janatabaza-Gorokghata Road,,
Z1004,LRP009a,12.0,3,Janatabaza-Gorokghata Road,,
Z1004,LRP009e,1.8,3,Janatabaza-Gorokghata Road,,
Z1004,LRP010a,1.8,3,Janatabaza-Gorokghata Road,,
Z1004,LRP010f,6.2,3,Janatabaza-Gorokghata Road,,
Z1004,LRP011b,2.5,3,Janatabaza-Gorokghata Road,,
Z1004,LRP011c,21.0,3,Janatabaza-Gorokghata Road,,
Z1004,LRP011f,9.5,3,Janatabaza-Gorokghata Road,,
Z1005,LRP003e,37.7,3,Chiringa (Faisakhali)-Lama-Alikadam Road,,
Z1005,LRP012a,72.4,3,Chiringa (Faisakhali)-Lama-Alikadam Road,,
Z1007,LRP002b,10.4,3,Aziznagar-Lama (Gazalia) Road,,
Z1007,LRP005a,30.2,3,Aziznagar-Lama (Gazalia) Road,,
Z1007,LRP005a,33.0,3,Aziznagar-Lama (Gazalia) Road,,
Z1008,LRP005d,12.25,3,Chandina-Debidwar Road,,
Z1008,LRP007a,7.4,3,Chandina-Debidwar Road,,
Z1008,LRP011d,3.0,3,Chandina-Debidwar Road,,
Z1009,LRP001a,10.0,3,Ramu-Faterkul-Maricha Road,,
Z1012,LRP003e,9.56,3,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),,
Z1012,LRP003g,18.03,3,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),,
Z1012,LRP004d,11.3,3,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),,
Z1012,LRP005e,11.4,3,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),,
Z1012,LRP005e,10.2,3,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),,
Z1012,LRP006b,6.2,3,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),,
Z1012,LRP007a,10.4,3,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),,
Z1012,LRP007c,9.1,3,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),,
Z1012,LRP009a,19.7,3,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),,
Z1012,LRP009a,20.35,3,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),,
Z1012,LRP009d,5.8,3,Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road),,
Z1013,LRP010a,24.45,3,Tonkabati-Baro Aulia Road,,
Z1017,LRP003c,3.65,3,Chindina (Madhaya)-Maricha-Chapera-Companiganj (Nabipur) Road,,
Z1017,LRP009c,8.0,3,Chindina (Madhaya)-Maricha-Chapera-Companiganj (Nabipur) Road,,
Z1019,LRP003a,11.2,3,Keranirhat-Gunaigari Road,,
Z1019,LRP005a,22.3,3,Keranirhat-Gunaigari Road,,
Z1019,LRP005c,5.7,3,Keranirhat-Gunaigari Road,,
Z1019,LRP005e,8.2,3,Keranirhat-Gunaigari Road,,
Z1019,LRP006a,11.45,3,Keranirhat-Gunaigari Road,,
Z1019,LRP010a,20.2,3,Keranirhat-Gunaigari Road,,
Z1019,LRP010a,20.7,3,Keranirhat-Gunaigari Road,,
Z1021,LRPSe,6.1,3,Mirsarai-Fatikchhari (Narayanhat) Road,,
Z1021,LRP016a,9.25,3,Mirsarai-Fatikchhari (Narayanhat) Road,,
Z1022,LRPSb,1.0,3,Jhalam-Chandina Road,,
Z1022,LRP004a,6.0,3,Jhalam-Chandina Road,,
Z1028,LRP005d,3.0,3,Nimsar-Barura Road,,
Z1030,LRP001a,3.0,3,Feni (Elahiganj)-Rajapur-Koriashmunshi-Daganbhuiyan (Tutali) Road,,
Z1030,LRP005b,4.7,3,Feni (Elahiganj)-Rajapur-Koriashmunshi-Daganbhuiyan (Tutali) Road,,
Z1030,LRP007b,5.7,3,Feni (Elahiganj)-Rajapur-Koriashmunshi-Daganbhuiyan (Tutali) Road,,
Z1030,LRP010a,21.6,3,Feni (Elahiganj)-Rajapur-Koriashmunshi-Daganbhuiyan (Tutali) Road,,
Z1030,LRP010d,7.15,3,Feni (Elahiganj)-Rajapur-Koriashmunshi-Daganbhuiyan (Tutali) Road,,
Z1032,LRP002a,12.46,3,Chhagalnaiya-Muhuriganj Road,,
Z1032,LRP005a,11.6,3,Chhagalnaiya-Muhuriganj Road,,
Z1033,LRP017a,43.0,3,Feni-Parsuram-Belonia Road,,
Z1036,LRP005a,1.65,3,Hashimpur-Rail Station-Bagicharhat-Borma Road,,
Z1036,LRP005b,2.5,3,Hashimpur-Rail Station-Bagicharhat-Borma Road,,
Z1036,LRP006e,9.8,3,Hashimpur-Rail Station-Bagicharhat-Borma Road,,
Z1037,LRP007a,3.5,3,Ghatiadanga-Monufakirhat Road (Shah Jabbaria Road),,
Z1039,LRP002b,3.5,3,Patiya - Chandanaish (Baltali) Road,,
Z1039,LRP007d,12.4,3,Patiya - Chandanaish (Baltali) Road,,
Z1041,LRP013a,4.5,3,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,,
Z1041,LRP013b,12.0,3,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,,
Z1041,LRP022b,4.5,3,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,,
Z1041,LRP023c,24.8,3,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,,
Z1041,LRP024a,6.0,3,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,,
Z1041,LRP027a,28.85,3,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,,
Z1041,LRP029a,21.3,3,Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road,,
Z1042,LRP005a,4.3,3,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,,
Z1042,LRP020a,77.5,3,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,,
Z1042,LRP023a,30.0,3,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,,
Z1042,LRP025a,6.5,3,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,,
Z1042,LRP026a,39.0,3,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,,
Z1042,LRP026c,4.0,3,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,,
Z1042,LRP027a,10.0,3,Eliotganj-Muradnagar-Ramchandrapur-Bancharampur Road,,
Z1043,LRP004b,27.2,3,Bancharampur-Homna Road,,
Z1044,LRP003a,3.6,3,Gouripur-Kachua-Hajiganj Road,,
Z1044,LRP009a,6.0,3,Gouripur-Kachua-Hajiganj Road,,
Z1046,LRPSb,2.4,3,Harishchar-Kashinagar-Miabazar Road,,
Z1046,LRP002b,2.4,3,Harishchar-Kashinagar-Miabazar Road,,
Z1049,LRP014b,6.0,3,Mogbari-Bagmara-Bhushi-Bangadda Road,,
Z1050,LRP010a,8.9,3,Kaliapara-Kachua Road,,
Z1052,LRP002a,3.0,3,Tomson Bridge-Bard-Kalirbazar-Barura Road,,
Z1052,LRP009a,4.5,3,Tomson Bridge-Bard-Kalirbazar-Barura Road,,
Z1052,LRP015b,4.2,3,Tomson Bridge-Bard-Kalirbazar-Barura Road,,
Z1053,LRP002d,5.2,3,Gouripur-Homna Road,,
Z1053,LRP009a,4.7,3,Gouripur-Homna Road,,
Z1053,LRP015c,5.3,3,Gouripur-Homna Road,,
Z1059,LRP008a,9.5,3,Patiya-Boalkhali (Kanongopara) Road,,
Z1059,LRP010a,8.5,3,Patiya-Boalkhali (Kanongopara) Road,,
Z1061,LRPSd,24.2,3,Madanganj (Minarbari)-Lalgalbandh Road,,
Z1062,LRP011d,1.7,3,Daudkandi-Goalmari-Srirairerchar (Comilla)-Matlab Utter (Changarchar) Road,,
Z1064,LRP001a,7.5,3,Sonargaon Museum Link Road (Sonargaon Y-Junction-Falk A&C Road),,
Z1065,LRP002b,21.5,3,Maizzertek-Boalkhali-Kanongapara-Udarbanna Road,,
Z1066,LRP001a,22.0,3,Sonargaon College-Kaikhertek-Nabiganj Road,,
Z1066,LRP002b,23.2,3,Sonargaon College-Kaikhertek-Nabiganj Road,,
Z1070,LRP008a,70.2,3,Patiya (Moneswartek)-Anowara (Kasturighat) Road,,
Z1086,LRP019b,80.09,3,Sitakunda (Baroirdala)-Hazarikhil-Fatikchhari (Haidchakia) Road,,
Z1095,LRP018b,8.7,3,Sarikait-Santoshpur Road (Delwar Khan Road in Sandwip Thana),,
Z1124,LRPSa,21.4,3,Harbang-Villagerpara-Toitong Road,,
Z1132,LRP013b,3.0,3,Khuruskul Bridge-Chowkoldandi-Eidgah Road,,
Z1132,LRP014b,3.5,3,Khuruskul Bridge-Chowkoldandi-Eidgah Road,,
Z1201,LRP007d,12.0,3,Kashba-Kuti Road,,
Z1205,LRPSa,1.85,3,Companiganj-Muradnagar-Homna Road,,
Z1205,LRP016c,4.5,3,Companiganj-Muradnagar-Homna Road,,
Z1205,LRP018b,31.0,3,Companiganj-Muradnagar-Homna Road,,
Z1205,LRP018b,31.0,3,Companiganj-Muradnagar-Homna Road,,
Z1206,LRP002a,13.5,3,Companiganj-Nabinagar Road,,
Z1206,LRP003a,16.5,3,Companiganj-Nabinagar Road,,
Z1206,LRP005a,11.5,3,Companiganj-Nabinagar Road,,
Z1206,LRP006a,11.5,3,Companiganj-Nabinagar Road,,
Z1206,LRP008a,16.2,3,Companiganj-Nabinagar Road,,
Z1206,LRP010b,23.0,3,Companiganj-Nabinagar Road,,
Z1206,LRP013a,18.4,3,Companiganj-Nabinagar Road,,
Z1206,LRP013c,60.0,3,Companiganj-Nabinagar Road,,
Z1206,LRP020a,24.7,3,Companiganj-Nabinagar Road,,
Z1206,LRP021b,49.55,3,Companiganj-Nabinagar Road,,
Z1206,LRP024a,65.69,3,Companiganj-Nabinagar Road,,
Z1210,LRP003a,9.2,3,Brahmanbaria-Lalpur Road,,
Z1210,LRP005a,12.2,3,Brahmanbaria-Lalpur Road,,
Z1210,LRP005d,12.5,3,Brahmanbaria-Lalpur Road,,
Z1210,LRP007a,12.5,3,Brahmanbaria-Lalpur Road,,
Z1219,LRP002c,8.77,3,Nimsar-Khangsanagar-Burichaung Road,,
Z1220,LRP015c,16.5,3,Rajachapitala-Ramchandrapur-Patchkitta Road,,
Z1402,LRP002a,4.7,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP002b,9.0,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP003a,10.1,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP004a,3.0,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP004b,7.5,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP006c,8.85,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP006c,8.0,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP008a,9.2,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP009b,11.5,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP009b,11.0,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP010a,11.75,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP016c,3.0,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP018a,3.5,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP020d,4.2,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP028a,1.2,3,Baburhat-Matlab-Pennai Road,,
Z1402,LRP044c,9.4,3,Baburhat-Matlab-Pennai Road,,
Z1407,LRP003a,3.45,3,Muddafarganj-Chitosi-Ramganj Road,,
Z1407,LRP005a,3.2,3,Muddafarganj-Chitosi-Ramganj Road,,
Z1407,LRP015a,13.0,3,Muddafarganj-Chitosi-Ramganj Road,,
Z1407,LRP017a,4.3,3,Muddafarganj-Chitosi-Ramganj Road,,
Z1407,LRP019a,11.3,3,Muddafarganj-Chitosi-Ramganj Road,,
Z1407,LRP023a,7.7,3,Muddafarganj-Chitosi-Ramganj Road,,
Z1407,LRP023a,15.23,3,Muddafarganj-Chitosi-Ramganj Road,,
Z1407,LRP024a,9.2,3,Muddafarganj-Chitosi-Ramganj Road,,
Z1407,LRP026a,6.0,3,Muddafarganj-Chitosi-Ramganj Road,,
Z1413,LRP001a,3.0,3,Char Alaxander-Ramgati Road,,
Z1413,LRP008b,9.0,3,Char Alaxander-Ramgati Road,,
Z1413,LRP012a,4.5,3,Char Alaxander-Ramgati Road,,
Z1421,LRP005b,21.36,3,Sonaimuri-Senbag-Kallandi Road,,
Z1421,LRP014a,4.55,3,Sonaimuri-Senbag-Kallandi Road,,
Z1421,LRP023a,9.2,3,Sonaimuri-Senbag-Kallandi Road,,
Z1422,LRP018e,25.58,3,Haziganj-Ramganj-Lakshmipur Road,,
Z1422,LRP021a,7.3,3,Haziganj-Ramganj-Lakshmipur Road,,
Z1422,LRP026b,15.0,3,Haziganj-Ramganj-Lakshmipur Road,,
Z1426,LRP006a,8.45,3,Chatkhil-Chandraganj Road,,
Z1429,LRP030a,1.3,3,Shahid Mazharul Munir Sarak (Maijdee-Islamia-Uderhat-Dasherhat-New Teariganj-Bhabaniganj Road),,
Z1430,LRP010a,6.5,3,Chatkhil-Chitoshi-Shaharasti (Kalibari) Road,,
Z1430,LRP011c,6.5,3,Chatkhil-Chitoshi-Shaharasti (Kalibari) Road,,
Z1430,LRP016a,26.1,3,Chatkhil-Chitoshi-Shaharasti (Kalibari) Road,,
Z1432,LRP006c,61.86,3,Daserhat-Mandari Road,,
Z1433,LRP006c,5.0,3,Daganbhuiyan-Taltali Bazar-Choudhurihat-Basurhat Road,,
Z1433,LRP008a,23.73,3,Daganbhuiyan-Taltali Bazar-Choudhurihat-Basurhat Road,,
Z1439,LRP016a,15.17,3,Hatiya (Bhuiya Hat)-Jahajmara Road,,
Z1445,LRP011a,2.6,3,Kachua-Gulbahar-Matlab Dakhin (Kashimpur) Road,,
Z1445,LRP013a,6.0,3,Kachua-Gulbahar-Matlab Dakhin (Kashimpur) Road,,
Z1445,LRP016e,3.8,3,Kachua-Gulbahar-Matlab Dakhin (Kashimpur) Road,,
Z1445,LRP016f,1.5,3,Kachua-Gulbahar-Matlab Dakhin (Kashimpur) Road,,
Z1445,LRP017a,3.0,3,Kachua-Gulbahar-Matlab Dakhin (Kashimpur) Road,,
Z1472,LRP006b,6.98,3,Sardarbari-Khayerhat-Mollaherhat-Raipur Road,,
Z1510,LRP005b,9.7,3,Lakshmipur-Dattapara-Chatkhil Road,,
Z1601,LRPSb,12.4,3,Manikchahri-Laksmichhari Road,,
Z1601,LRP013b,44.2,3,Manikchahri-Laksmichhari Road,,
Z1602,LRP008a,27.4,3,Ramgarh-Jaliapara-Sindukchhari-Mahalchhari Road,,
Z1604,LRP007a,36.8,3,Khagrachhari-Panchhari Road,,
Z1604,LRP008a,20.2,3,Khagrachhari-Panchhari Road,,
Z1617,LRP010b,10.37,3,Mariamnagar-Ranirhat (Gabtal) Road,,
Z1617,LRP013b,10.3,3,Mariamnagar-Ranirhat (Gabtal) Road,,
Z1617,LRP013c,5.3,3,Mariamnagar-Ranirhat (Gabtal) Road,,
Z1619,LRP001e,8.42,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP005d,12.65,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP005f,15.25,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP005h,9.9,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP006a,7.0,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP007a,9.7,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP008g,7.1,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP009b,16.44,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP010a,1.0,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP010c,6.85,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP010e,3.0,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP011d,6.9,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP012c,1.7,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP013b,8.45,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP017a,8.0,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP019c,36.93,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP019e,9.9,3,Raozan (Gohira)-Fatikchhari Road,,
Z1619,LRP019e,8.8,3,Raozan (Gohira)-Fatikchhari Road,,
Z1623,LRP003a,6.8,3,Raozan (29th km of N106)-Brahmanchhari Road (Shahid Jafar Road),,
Z1623,LRP003d,4.2,3,Raozan (29th km of N106)-Brahmanchhari Road (Shahid Jafar Road),,
Z1629,LRP001b,7.0,3,Raozan-Noapara (Jalepara) Road,,
Z1629,LRP003b,9.3,3,Raozan-Noapara (Jalepara) Road,,
Z1629,LRP005c,5.5,3,Raozan-Noapara (Jalepara) Road,,
Z1629,LRP007b,15.0,3,Raozan-Noapara (Jalepara) Road,,
Z1629,LRP011b,11.6,3,Raozan-Noapara (Jalepara) Road,,
Z1629,LRP011b,11.93,3,Raozan-Noapara (Jalepara) Road,,
Z1636,LRP002a,49.35,3,Rangunia-Bangalhalia (Sukhbilash) Road (Kalindirani Road),,
Z1636,LRP002d,5.4,3,Rangunia-Bangalhalia (Sukhbilash) Road (Kalindirani Road),,
Z1636,LRP003a,7.2,3,Rangunia-Bangalhalia (Sukhbilash) Road (Kalindirani Road),,
Z1636,LRP003a,6.0,3,Rangunia-Bangalhalia (Sukhbilash) Road (Kalindirani Road),,
Z1636,LRP003b,8.0,3,Rangunia-Bangalhalia (Sukhbilash) Road (Kalindirani Road),,
Z1636,LRP007a,2.0,3,Rangunia-Bangalhalia (Sukhbilash) Road (Kalindirani Road),,
Z1636,LRP012d,8.8,3,Rangunia-Bangalhalia (Sukhbilash) Road (Kalindirani Road),,
Z1703,LRPSc,9.1,3,Anwara - Tailardwip Ferryghat Road,,
Z1811,LRP002d,15.2,3,Bandarban-Chimbuk-Thanchi-Alikadam-Baisari-Naikhongchhari-Gundum Road,,
Z1811,LRP002f,21.34,3,Bandarban-Chimbuk-Thanchi-Alikadam-Baisari-Naikhongchhari-Gundum Road,,
Z1811,LRP008c,31.8,3,Bandarban-Chimbuk-Thanchi-Alikadam-Baisari-Naikhongchhari-Gundum Road,,
Z1811,LRP018a,9.0,3,Bandarban-Chimbuk-Thanchi-Alikadam-Baisari-Naikhongchhari-Gundum Road,,
Z1812,LRP001a,24.25,3,Chimbuk-Ruma Road,,
Z1812,LRP001c,15.0,3,Chimbuk-Ruma Road,,
Z1812,LRP004a,17.0,3,Chimbuk-Ruma Road,,
Z1812,LRP005d,24.2,3,Chimbuk-Ruma Road,,
Z1812,LRP017a,18.38,3,Chimbuk-Ruma Road,,
Z1812,LRP018g,16.7,3,Chimbuk-Ruma Road,,
Z1812,LRP018m,17.0,3,Chimbuk-Ruma Road,,
Z1812,LRP018o,9.5,3,Chimbuk-Ruma Road,,
Z1812,LRP021c,15.05,3,Chimbuk-Ruma Road,,
Z1812,LRP026b,29.1,3,Chimbuk-Ruma Road,,
Z1812,LRP026e,36.8,3,Chimbuk-Ruma Road,,
Z1824,LRP010c,3.5,3,Doabhanga-Shaharasti (Kalibari)-Ramganj (Paniwala) Road,,
Z2002,LRP009a,50.35,3,Moulvibazar-Shamshernagar-Chatla Check Post Road,,
Z2002,LRP011a,12.55,3,Moulvibazar-Shamshernagar-Chatla Check Post Road,,
Z2002,LRP015a,39.0,3,Moulvibazar-Shamshernagar-Chatla Check Post Road,,
Z2002,LRP024b,3.0,3,Moulvibazar-Shamshernagar-Chatla Check Post Road,,
Z2011,LRP004d,2.0,3,Darbast-Kanaighat-Shahbag Road,,
Z2011,LRP017b,17.7,3,Darbast-Kanaighat-Shahbag Road,,
Z2012,LRP007a,12.6,3,Shari-Gowainghat Road,,
Z2014,LRP004a,48.0,3,Seola-Sutarkandi Road,,
Z2045,LRPSd,1.3,3,Panchdona (Asmandir Char)-Charsindur (Dulalpur) Road,,
Z2403,LRP005a,30.4,3,Habiganj-Baniyachang-Ajmiriganj-Sullah Road,,
Z2403,LRP005a,30.4,3,Habiganj-Baniyachang-Ajmiriganj-Sullah Road,,
Z2403,LRP007a,18.6,3,Habiganj-Baniyachang-Ajmiriganj-Sullah Road,,
Z2403,LRP009a,18.6,3,Habiganj-Baniyachang-Ajmiriganj-Sullah Road,,
Z2403,LRP011b,130.0,3,Habiganj-Baniyachang-Ajmiriganj-Sullah Road,,
Z2403,LRP016a,21.5,3,Habiganj-Baniyachang-Ajmiriganj-Sullah Road,,
Z2403,LRP016d,22.0,3,Habiganj-Baniyachang-Ajmiriganj-Sullah Road,,
Z2801,LRP011a,38.0,3,Sylhet-Salutikar-Companiganj-Bholaganj Road,,
Z2801,LRP017a,53.5,3,Sylhet-Salutikar-Companiganj-Bholaganj Road,,
